Номер узла;Номер кластера;transactionAmount|Сумма;transactionDateTime|Количество;transactionAmount|Среднее;merchantCategoryCode|Кол-во уникальных;transactionDateTime|Минимум;transactionDateTime|Максимум;merchantCategoryCode|Мода;merchantCategoryCode|Мода|Значение;merchantCategoryCode|Мода|Координата;creditLimit|Среднее;currentBalance|Среднее
169;169;?;?;?;?;?;?;?;auto;3,401562326097916E-13;?;?
169;169;?;?;?;?;?;?;?;cable/phone;2,6846780345666005E-57;?;?
169;169;?;?;?;?;?;?;?;entertainment;6,305025774823127E-80;?;?
169;169;?;?;?;?;?;?;?;fastfood;5,557994517413184E-28;?;?
169;169;?;?;?;?;?;?;?;food;3,6312560266326466E-92;?;?
169;169;?;?;?;?;?;?;?;food_delivery;1,3216691296240376E-27;?;?
169;169;?;?;?;?;?;?;?;fuel;2,93656779177947E-119;?;?
169;169;?;?;?;?;?;?;?;furniture;3,691463167592905E-68;?;?
169;169;?;?;?;?;?;?;?;gym;3,3409209208471704E-68;?;?
169;169;?;?;?;?;?;?;?;health;2,306883120201839E-46;?;?
169;169;?;?;?;?;?;?;?;hotels;5,777505538789573E-13;?;?
169;169;?;?;?;?;?;?;?;mobileapps;1,7363194657633475E-79;?;?
169;169;?;?;?;?;?;?;?;online_gifts;3,474595068180492E-68;?;?
169;169;?;?;?;?;?;?;?;online_retail;0,9999999999990826;?;?
169;169;?;?;?;?;?;?;?;online_subscriptions;8,074500730541634E-80;?;?
169;169;?;?;?;?;?;?;?;personal care;9,05507617330835E-20;?;?
169;169;?;?;?;?;?;?;?;rideshare;3,3159387900673673E-68;?;?
169;169;?;?;?;?;?;?;?;subscriptions;3,8842018273152184E-47;?;?
170;170;15129,414405628137;110;132,44855374002316;3;09.01.2016 03:58:50;23.12.2016 17:45:36;online_retail;airline;1,6884993920700735E-60;7120,317629316115;1698,9151359678522
170;170;?;?;?;?;?;?;?;auto;1,0011989570732815E-21;?;?
170;170;?;?;?;?;?;?;?;cable/phone;9,578524956629013E-61;?;?
170;170;?;?;?;?;?;?;?;entertainment;3,0929595646357816E-83;?;?
170;170;?;?;?;?;?;?;?;fastfood;8,746535118644082E-50;?;?
170;170;?;?;?;?;?;?;?;food;1,253097667356071E-95;?;?
170;170;?;?;?;?;?;?;?;food_delivery;2,1452257392201463E-30;?;?
170;170;?;?;?;?;?;?;?;fuel;3,281057856080288E-122;?;?
170;170;?;?;?;?;?;?;?;furniture;1,7814526069803783E-71;?;?
170;170;?;?;?;?;?;?;?;gym;3,0119489968576607E-83;?;?
170;170;?;?;?;?;?;?;?;health;1,057271099539671E-49;?;?
170;170;?;?;?;?;?;?;?;hotels;9,864680384644592E-31;?;?
170;170;?;?;?;?;?;?;?;mobileapps;4,3130918499859334E-95;?;?
170;170;?;?;?;?;?;?;?;online_gifts;1,8699232772873384E-71;?;?
170;170;?;?;?;?;?;?;?;online_retail;0,9999999999999957;?;?
170;170;?;?;?;?;?;?;?;online_subscriptions;1,972496789262607E-95;?;?
170;170;?;?;?;?;?;?;?;personal care;1,4312302828160342E-30;?;?
170;170;?;?;?;?;?;?;?;rideshare;1,5744717555585294E-71;?;?
170;170;?;?;?;?;?;?;?;subscriptions;5,901776149667416E-61;?;?
171;171;10315,51335613296;72;130,72372724074728;2;10.01.2016 20:06:52;20.12.2016 11:22:29;online_retail;airline;2,4568196812819958E-52;1227,2411703136752;389,17614096212293
171;171;?;?;?;?;?;?;?;auto;9,72742467505459E-25;?;?
171;171;?;?;?;?;?;?;?;cable/phone;1,3030674157151549E-42;?;?
171;171;?;?;?;?;?;?;?;entertainment;4,19578815049139E-63;?;?
171;171;?;?;?;?;?;?;?;fastfood;4,954932290707597E-52;?;?
171;171;?;?;?;?;?;?;?;food;1,538084295694179E-86;?;?
171;171;?;?;?;?;?;?;?;food_delivery;6,630140100413167E-16;?;?
171;171;?;?;?;?;?;?;?;fuel;5,276779854438385E-99;?;?
171;171;?;?;?;?;?;?;?;furniture;2,5981194735358358E-52;?;?
171;171;?;?;?;?;?;?;?;gym;1,2042429864200487E-74;?;?
171;171;?;?;?;?;?;?;?;health;4,5835409551271764E-33;?;?
171;171;?;?;?;?;?;?;?;hotels;3,524426117275206E-33;?;?
171;171;?;?;?;?;?;?;?;mobileapps;3,0885507956931647E-86;?;?
171;171;?;?;?;?;?;?;?;online_gifts;2,9619802245340264E-52;?;?
171;171;?;?;?;?;?;?;?;online_retail;0,9999999999999948;?;?
171;171;?;?;?;?;?;?;?;online_subscriptions;1,447082275903736E-86;?;?
171;171;?;?;?;?;?;?;?;personal care;2,0887978966282558E-24;?;?
171;171;?;?;?;?;?;?;?;rideshare;2,285680043594912E-52;?;?
171;171;?;?;?;?;?;?;?;subscriptions;8,202667006747727E-53;?;?
172;172;6122,740734842561;43;142,50166648997265;2;14.01.2016 08:01:33;21.12.2016 23:36:20;online_retail;airline;1,0154827439822996E-52;7720,321767173173;1238,3190156066835
172;172;?;?;?;?;?;?;?;auto;4,1244737423261513E-35;?;?
172;172;?;?;?;?;?;?;?;cable/phone;3,5559440602508614E-35;?;?
172;172;?;?;?;?;?;?;?;entertainment;1,0552425510866449E-52;?;?
172;172;?;?;?;?;?;?;?;fastfood;3,6980955701454236E-62;?;?
172;172;?;?;?;?;?;?;?;food;4,51100506805244E-83;?;?
172;172;?;?;?;?;?;?;?;food_delivery;1,898430687168392E-18;?;?
172;172;?;?;?;?;?;?;?;fuel;8,177020995066017E-83;?;?
172;172;?;?;?;?;?;?;?;furniture;1,3661141784626793E-43;?;?
172;172;?;?;?;?;?;?;?;gym;1,3672674164849058E-72;?;?
172;172;?;?;?;?;?;?;?;health;6,323266436048183E-35;?;?
172;172;?;?;?;?;?;?;?;hotels;1,0293479366502497E-43;?;?
172;172;?;?;?;?;?;?;?;mobileapps;7,865256663244669E-83;?;?
172;172;?;?;?;?;?;?;?;online_gifts;2,3808154505713576E-52;?;?
172;172;?;?;?;?;?;?;?;online_retail;0,9999999999999953;?;?
172;172;?;?;?;?;?;?;?;online_subscriptions;4,148921198560449E-83;?;?
172;172;?;?;?;?;?;?;?;personal care;8,501185002837245E-27;?;?
172;172;?;?;?;?;?;?;?;rideshare;1,2194108129848862E-43;?;?
172;172;?;?;?;?;?;?;?;subscriptions;3,4278248777255095E-53;?;?
173;173;7079,220833178783;51;139,35636146387432;2;11.01.2016 20:03:16;20.12.2016 21:21:17;online_retail;airline;8,702965886947679E-43;19290,63838281519;3141,3406508618586
173;173;?;?;?;?;?;?;?;auto;2,866852728855161E-33;?;?
173;173;?;?;?;?;?;?;?;cable/phone;2,8666172917937366E-18;?;?
173;173;?;?;?;?;?;?;?;entertainment;4,688977670372601E-33;?;?
173;173;?;?;?;?;?;?;?;fastfood;3,8276792273933744E-61;?;?
173;173;?;?;?;?;?;?;?;food;5,131662086785372E-72;?;?
173;173;?;?;?;?;?;?;?;food_delivery;2,3262094696363132E-11;?;?
173;173;?;?;?;?;?;?;?;fuel;6,625497187923376E-61;?;?
173;173;?;?;?;?;?;?;?;furniture;4,187974509540787E-25;?;?
173;173;?;?;?;?;?;?;?;gym;2,384627371260807E-61;?;?
173;173;?;?;?;?;?;?;?;health;4,281560291661969E-25;?;?
173;173;?;?;?;?;?;?;?;hotels;5,235382157803022E-42;?;?
173;173;?;?;?;?;?;?;?;mobileapps;9,051932747900803E-72;?;?
173;173;?;?;?;?;?;?;?;online_gifts;2,3369379008714264E-41;?;?
173;173;?;?;?;?;?;?;?;online_retail;0,9999999999767379;?;?
173;173;?;?;?;?;?;?;?;online_subscriptions;4,598235266685425E-72;?;?
173;173;?;?;?;?;?;?;?;personal care;8,039201626276487E-25;?;?
173;173;?;?;?;?;?;?;?;rideshare;3,7036705639870083E-25;?;?
173;173;?;?;?;?;?;?;?;subscriptions;2,2351698851753542E-42;?;?
174;174;2985,062381957348;31;95,1581202229114;3;21.01.2016 12:12:11;23.12.2016 13:56:38;online_retail;airline;1,7349074610353965E-54;17449,625063719548;913,3448782924094
174;174;?;?;?;?;?;?;?;auto;3,3953891874782986E-44;?;?
174;174;?;?;?;?;?;?;?;cable/phone;2,2252623862365373E-12;?;?
174;174;?;?;?;?;?;?;?;entertainment;7,057271272363013E-27;?;?
174;174;?;?;?;?;?;?;?;fastfood;5,235433080662667E-75;?;?
174;174;?;?;?;?;?;?;?;food;5,247914569973629E-75;?;?
174;174;?;?;?;?;?;?;?;food_delivery;1,3764451068547232E-12;?;?
174;174;?;?;?;?;?;?;?;fuel;1,6201105650901665E-53;?;?
174;174;?;?;?;?;?;?;?;furniture;7,281961058402201E-27;?;?
174;174;?;?;?;?;?;?;?;gym;4,903692989930229E-64;?;?
174;174;?;?;?;?;?;?;?;health;7,472960000051343E-27;?;?
174;174;?;?;?;?;?;?;?;hotels;1,0145766484435781E-53;?;?
174;174;?;?;?;?;?;?;?;mobileapps;9,697449439450368E-75;?;?
174;174;?;?;?;?;?;?;?;online_gifts;1,8352440521985755E-43;?;?
174;174;?;?;?;?;?;?;?;online_retail;0,9999999999963984;?;?
174;174;?;?;?;?;?;?;?;online_subscriptions;1,0454565305198661E-86;?;?
174;174;?;?;?;?;?;?;?;personal care;8,038480742290857E-35;?;?
174;174;?;?;?;?;?;?;?;rideshare;3,4275398795579495E-19;?;?
174;174;?;?;?;?;?;?;?;subscriptions;1,756615090048851E-44;?;?
175;175;18008,624366433956;132;125,66678098793402;5;07.01.2016 06:30:00;27.12.2016 08:05:59;online_retail;airline;1,5548689392779305E-74;17096,284602559885;1468,6577114107151
175;175;?;?;?;?;?;?;?;auto;1,6176235528632777E-63;?;?
175;175;?;?;?;?;?;?;?;cable/phone;7,21366087103827E-18;?;?
175;175;?;?;?;?;?;?;?;entertainment;5,81174620416882E-26;?;?
175;175;?;?;?;?;?;?;?;fastfood;2,717984645672171E-96;?;?
175;175;?;?;?;?;?;?;?;food;1,540370443760068E-84;?;?
175;175;?;?;?;?;?;?;?;food_delivery;2,2236606542621945E-26;?;?
175;175;?;?;?;?;?;?;?;fuel;4,7215804993071065E-63;?;?
175;175;?;?;?;?;?;?;?;furniture;1,3349074630438104E-34;?;?
175;175;?;?;?;?;?;?;?;gym;9,970966688933648E-85;?;?
175;175;?;?;?;?;?;?;?;health;1,4065059289160719E-34;?;?
175;175;?;?;?;?;?;?;?;hotels;7,772818848753251E-74;?;?
175;175;?;?;?;?;?;?;?;mobileapps;2,835610275964806E-84;?;?
175;175;?;?;?;?;?;?;?;online_gifts;7,91746200098811E-53;?;?
175;175;?;?;?;?;?;?;?;online_retail;0,9999999999999951;?;?
175;175;?;?;?;?;?;?;?;online_subscriptions;4,880570002949734E-105;?;?
175;175;?;?;?;?;?;?;?;personal care;4,452747899484668E-53;?;?
175;175;?;?;?;?;?;?;?;rideshare;1,3134541737291594E-17;?;?
175;175;?;?;?;?;?;?;?;subscriptions;7,577467337459749E-63;?;?
176;176;29613,993088018335;216;129,07990938217912;6;06.01.2016 02:02:53;28.12.2016 00:43:21;online_retail;airline;3,234722585341152E-51;12635,032687373912;2430,6195639980992
176;176;?;?;?;?;?;?;?;auto;7,930516204300315E-44;?;?
176;176;?;?;?;?;?;?;?;cable/phone;0,00012691765545240228;?;?
176;176;?;?;?;?;?;?;?;entertainment;0,00013601759074752682;?;?
176;176;?;?;?;?;?;?;?;fastfood;-3,2909617576565965E-50;?;?
176;176;?;?;?;?;?;?;?;food;1,9273893136381203E-50;?;?
176;176;?;?;?;?;?;?;?;food_delivery;2,934626713813933E-14;?;?
176;176;?;?;?;?;?;?;?;fuel;1,35486623071467E-34;?;?
176;176;?;?;?;?;?;?;?;furniture;2,618971050668087E-11;?;?
176;176;?;?;?;?;?;?;?;gym;1,704595919406925E-51;?;?
176;176;?;?;?;?;?;?;?;health;2,6102633910062898E-20;?;?
176;176;?;?;?;?;?;?;?;hotels;5,184648852019231E-51;?;?
176;176;?;?;?;?;?;?;?;mobileapps;1,3421765527609006E-50;?;?
176;176;?;?;?;?;?;?;?;online_gifts;8,834297985440661E-27;?;?
176;176;?;?;?;?;?;?;?;online_retail;0,5270276471328116;?;?
176;176;?;?;?;?;?;?;?;online_subscriptions;9,093259706019973E-51;?;?
176;176;?;?;?;?;?;?;?;personal care;8,183843108417047E-35;?;?
176;176;?;?;?;?;?;?;?;rideshare;0,47270941759477575;?;?
176;176;?;?;?;?;?;?;?;subscriptions;6,850477785526098E-35;?;?
177;177;51651,85893971189;375;129,14918705477484;8;05.01.2016 10:25:39;28.12.2016 07:00:14;rideshare;airline;1,3836814120766217E-86;4859,71573680055;2127,2425755672293
177;177;?;?;?;?;?;?;?;auto;1,607493887205196E-74;?;?
177;177;?;?;?;?;?;?;?;cable/phone;2,9165115563378845E-21;?;?
177;177;?;?;?;?;?;?;?;entertainment;2,6338278421787785E-14;?;?
177;177;?;?;?;?;?;?;?;fastfood;-3,070546909510167E-106;?;?
177;177;?;?;?;?;?;?;?;food;4,290667303096178E-74;?;?
177;177;?;?;?;?;?;?;?;food_delivery;2,8834822705133103E-36;?;?
177;177;?;?;?;?;?;?;?;fuel;2,604006367190041E-53;?;?
177;177;?;?;?;?;?;?;?;furniture;3,842561483162474E-28;?;?
177;177;?;?;?;?;?;?;?;gym;1,0258198003552275E-97;?;?
177;177;?;?;?;?;?;?;?;health;1,3657057704842402E-44;?;?
177;177;?;?;?;?;?;?;?;hotels;9,33054229265067E-86;?;?
177;177;?;?;?;?;?;?;?;mobileapps;3,593792233955412E-74;?;?
177;177;?;?;?;?;?;?;?;online_gifts;4,767916021746745E-44;?;?
177;177;?;?;?;?;?;?;?;online_retail;3,034532114651459E-14;?;?
177;177;?;?;?;?;?;?;?;online_subscriptions;6,790872037699019E-107;?;?
177;177;?;?;?;?;?;?;?;personal care;2,1658574471323704E-63;?;?
177;177;?;?;?;?;?;?;?;rideshare;0,999999999999943;?;?
177;177;?;?;?;?;?;?;?;subscriptions;1,4821180664065285E-63;?;?
178;178;24416,32249093142;177;127,55493232159398;6;04.01.2016 09:35:33;29.12.2016 00:11:27;rideshare;airline;4,6564281081961004E-97;4079,4270746574075;1162,240086694382
178;178;?;?;?;?;?;?;?;auto;4,97896225651503E-84;?;?
178;178;?;?;?;?;?;?;?;cable/phone;9,908988596671363E-26;?;?
178;178;?;?;?;?;?;?;?;entertainment;9,644267855997468E-12;?;?
178;178;?;?;?;?;?;?;?;fastfood;-9,830116433968895E-116;?;?
178;178;?;?;?;?;?;?;?;food;4,0880270701303364E-72;?;?
178;178;?;?;?;?;?;?;?;food_delivery;4,020206233472142E-42;?;?
178;178;?;?;?;?;?;?;?;fuel;6,728381212993636E-51;?;?
178;178;?;?;?;?;?;?;?;furniture;2,1319106844435173E-31;?;?
178;178;?;?;?;?;?;?;?;gym;4,553249863877017E-109;?;?
178;178;?;?;?;?;?;?;?;health;2,2583861956363392E-51;?;?
178;178;?;?;?;?;?;?;?;hotels;3,5304960015651027E-96;?;?
178;178;?;?;?;?;?;?;?;mobileapps;1,0162425983673582E-83;?;?
178;178;?;?;?;?;?;?;?;online_gifts;1,5625472666233662E-41;?;?
178;178;?;?;?;?;?;?;?;online_retail;2,3987823688836527E-18;?;?
178;178;?;?;?;?;?;?;?;online_subscriptions;1,8487518642698987E-116;?;?
178;178;?;?;?;?;?;?;?;personal care;4,652103874844232E-72;?;?
178;178;?;?;?;?;?;?;?;rideshare;0,9999999999903554;?;?
178;178;?;?;?;?;?;?;?;subscriptions;3,479860963633998E-72;?;?
179;179;21273,721867866323;149;136,74426426691602;4;05.01.2016 18:58:45;27.12.2016 02:02:53;rideshare;airline;2,441283326322743E-103;2217,888124354199;642,185321361598
179;179;?;?;?;?;?;?;?;auto;5,15218989788948E-100;?;?
179;179;?;?;?;?;?;?;?;cable/phone;2,8441273171486264E-38;?;?
179;179;?;?;?;?;?;?;?;entertainment;1,3249682761225741E-15;?;?
179;179;?;?;?;?;?;?;?;fastfood;-4,5185154953465615E-102;?;?
179;179;?;?;?;?;?;?;?;food;2,0112541879376863E-76;?;?
179;179;?;?;?;?;?;?;?;food_delivery;6,055154698823647E-56;?;?
179;179;?;?;?;?;?;?;?;fuel;2,3135999307113317E-55;?;?
179;179;?;?;?;?;?;?;?;furniture;1,0096484031441875E-41;?;?
179;179;?;?;?;?;?;?;?;gym;1,325810734428527E-103;?;?
179;179;?;?;?;?;?;?;?;health;6,221103902783703E-66;?;?
179;179;?;?;?;?;?;?;?;hotels;3,9247014844321737E-103;?;?
179;179;?;?;?;?;?;?;?;mobileapps;9,847806998131501E-100;?;?
179;179;?;?;?;?;?;?;?;online_gifts;1,888382312125384E-46;?;?
179;179;?;?;?;?;?;?;?;online_retail;5,271409702593872E-30;?;?
179;179;?;?;?;?;?;?;?;online_subscriptions;7,503095727314221E-103;?;?
179;179;?;?;?;?;?;?;?;personal care;1,190050360969193E-87;?;?
179;179;?;?;?;?;?;?;?;rideshare;0,9999999999999947;?;?
179;179;?;?;?;?;?;?;?;subscriptions;9,948295876264105E-88;?;?
180;180;130908,42396788968;883;146,29974391323356;7;02.01.2016 08:37:54;29.12.2016 14:45:57;online_retail;airline;1,152467484741968E-55;17953,319726764104;10110,703067037384
180;180;?;?;?;?;?;?;?;auto;2,090438690083047E-36;?;?
180;180;?;?;?;?;?;?;?;cable/phone;5,607572100438221E-101;?;?
180;180;?;?;?;?;?;?;?;entertainment;-4,537213075962674E-108;?;?
180;180;?;?;?;?;?;?;?;fastfood;2,9393152586304058E-36;?;?
180;180;?;?;?;?;?;?;?;food;-1,5424973992097511E-108;?;?
180;180;?;?;?;?;?;?;?;food_delivery;9,071762906402326E-66;?;?
180;180;?;?;?;?;?;?;?;fuel;-1,2201744696671713E-107;?;?
180;180;?;?;?;?;?;?;?;furniture;5,861868119658015E-109;?;?
180;180;?;?;?;?;?;?;?;gym;9,567330424625047E-77;?;?
180;180;?;?;?;?;?;?;?;health;4,285102422204806E-88;?;?
180;180;?;?;?;?;?;?;?;hotels;2,9017303421435626E-13;?;?
180;180;?;?;?;?;?;?;?;mobileapps;2,5507713216228167E-100;?;?
180;180;?;?;?;?;?;?;?;online_gifts;2,1316024977331777E-108;?;?
180;180;?;?;?;?;?;?;?;online_retail;0,99999999999971;?;?
180;180;?;?;?;?;?;?;?;online_subscriptions;3,2803339232213003E-88;?;?
180;180;?;?;?;?;?;?;?;personal care;2,399967402980226E-55;?;?
180;180;?;?;?;?;?;?;?;rideshare;3,0032845560357966E-101;?;?
180;180;?;?;?;?;?;?;?;subscriptions;3,473770430543232E-77;?;?
181;181;89731,94181918925;615;142,51775568469975;5;03.01.2016 15:48:17;29.12.2016 13:15:15;online_retail;airline;4,173581824393253E-54;14607,909186567382;7686,364126473163
181;181;?;?;?;?;?;?;?;auto;2,583893437354408E-27;?;?
181;181;?;?;?;?;?;?;?;cable/phone;1,5794188404910347E-87;?;?
181;181;?;?;?;?;?;?;?;entertainment;1,2130154166229038E-112;?;?
181;181;?;?;?;?;?;?;?;fastfood;3,342580875114618E-35;?;?
181;181;?;?;?;?;?;?;?;food;-4,5413284359493165E-116;?;?
181;181;?;?;?;?;?;?;?;food_delivery;5,855059349718506E-54;?;?
181;181;?;?;?;?;?;?;?;fuel;-1,0200782951740132E-114;?;?
181;181;?;?;?;?;?;?;?;furniture;1,224756752355357E-99;?;?
181;181;?;?;?;?;?;?;?;gym;2,1467053710984506E-75;?;?
181;181;?;?;?;?;?;?;?;health;4,250807079916742E-75;?;?
181;181;?;?;?;?;?;?;?;hotels;8,441472341935798E-14;?;?
181;181;?;?;?;?;?;?;?;mobileapps;5,06984113324537E-87;?;?
181;181;?;?;?;?;?;?;?;online_gifts;1,5290060489248117E-99;?;?
181;181;?;?;?;?;?;?;?;online_retail;0,9999999999999156;?;?
181;181;?;?;?;?;?;?;?;online_subscriptions;5,17052177126286E-87;?;?
181;181;?;?;?;?;?;?;?;personal care;2,792580031602894E-44;?;?
181;181;?;?;?;?;?;?;?;rideshare;1,077504415621288E-87;?;?
181;181;?;?;?;?;?;?;?;subscriptions;7,863457284805637E-65;?;?
182;182;31821,952970927847;225;136,93095093369126;5;05.01.2016 00:01:58;28.12.2016 16:14:41;online_retail;airline;2,1089429671245423E-61;6585,667816847888;3313,37021135017
182;182;?;?;?;?;?;?;?;auto;1,6879416124517154E-24;?;?
182;182;?;?;?;?;?;?;?;cable/phone;3,642941511929275E-84;?;?
182;182;?;?;?;?;?;?;?;entertainment;1,0787257107505159E-108;?;?
182;182;?;?;?;?;?;?;?;fastfood;5,230544330584786E-41;?;?
182;182;?;?;?;?;?;?;?;food;1,0490200682350199E-121;?;?
182;182;?;?;?;?;?;?;?;food_delivery;7,233792848344145E-51;?;?
182;182;?;?;?;?;?;?;?;fuel;-3,1158908332839625E-146;?;?
182;182;?;?;?;?;?;?;?;furniture;5,510109682739485E-96;?;?
182;182;?;?;?;?;?;?;?;gym;8,207275508668393E-84;?;?
182;182;?;?;?;?;?;?;?;health;5,073868442283295E-72;?;?
182;182;?;?;?;?;?;?;?;hotels;2,6989046373846197E-16;?;?
182;182;?;?;?;?;?;?;?;mobileapps;1,744046838763173E-95;?;?
182;182;?;?;?;?;?;?;?;online_gifts;6,001751981480178E-96;?;?
182;182;?;?;?;?;?;?;?;online_retail;0,9999999999999949;?;?
182;182;?;?;?;?;?;?;?;online_subscriptions;8,841093953868036E-96;?;?
182;182;?;?;?;?;?;?;?;personal care;3,0994968682743247E-41;?;?
182;182;?;?;?;?;?;?;?;rideshare;2,11679424565039E-84;?;?
182;182;?;?;?;?;?;?;?;subscriptions;7,479937190980655E-62;?;?
183;183;13686,563166402755;96;146,95022273059166;5;09.01.2016 00:33:55;26.12.2016 01:38:50;online_retail;airline;9,100392934994592E-54;8192,219632179074;711,3939798171384
183;183;?;?;?;?;?;?;?;auto;8,429226756650804E-20;?;?
183;183;?;?;?;?;?;?;?;cable/phone;1,848000936386682E-64;?;?
183;183;?;?;?;?;?;?;?;entertainment;5,0071252969525185E-87;?;?
183;183;?;?;?;?;?;?;?;fastfood;6,804522818259724E-35;?;?
183;183;?;?;?;?;?;?;?;food;4,1613534093053E-99;?;?
183;183;?;?;?;?;?;?;?;food_delivery;5,966429622721668E-35;?;?
183;183;?;?;?;?;?;?;?;fuel;2,317147389651025E-126;?;?
183;183;?;?;?;?;?;?;?;furniture;2,5341581916305063E-75;?;?
183;183;?;?;?;?;?;?;?;gym;2,9312794912881724E-75;?;?
183;183;?;?;?;?;?;?;?;health;1,9695345023383387E-53;?;?
183;183;?;?;?;?;?;?;?;hotels;5,929986038085039E-13;?;?
183;183;?;?;?;?;?;?;?;mobileapps;1,37721743215822E-86;?;?
183;183;?;?;?;?;?;?;?;online_gifts;2,714057194379425E-75;?;?
183;183;?;?;?;?;?;?;?;online_retail;0,9999999999994071;?;?
183;183;?;?;?;?;?;?;?;online_subscriptions;7,325303844231667E-87;?;?
183;183;?;?;?;?;?;?;?;personal care;5,478547572724701E-27;?;?
183;183;?;?;?;?;?;?;?;rideshare;1,0302402392216758E-64;?;?
183;183;?;?;?;?;?;?;?;subscriptions;3,2766870796697966E-54;?;?
184;184;7446,6087857184175;63;112,76982699529923;4;14.01.2016 17:17:26;24.12.2016 21:01:38;online_retail;airline;2,8195485613335144E-62;8693,00383332255;1251,1347999052873
184;184;?;?;?;?;?;?;?;auto;1,1404539739377447E-23;?;?
184;184;?;?;?;?;?;?;?;cable/phone;1,5008971217407852E-62;?;?
184;184;?;?;?;?;?;?;?;entertainment;1,8990927041945196E-86;?;?
184;184;?;?;?;?;?;?;?;fastfood;1,4760180848871095E-41;?;?
184;184;?;?;?;?;?;?;?;food;1,4363285222194734E-99;?;?
184;184;?;?;?;?;?;?;?;food_delivery;8,113534013777244E-32;?;?
184;184;?;?;?;?;?;?;?;fuel;2,7862331818836855E-127;?;?
184;184;?;?;?;?;?;?;?;furniture;5,50172197242399E-74;?;?
184;184;?;?;?;?;?;?;?;gym;1,6711042505168323E-86;?;?
184;184;?;?;?;?;?;?;?;health;3,480989073666534E-51;?;?
184;184;?;?;?;?;?;?;?;hotels;1,7595579332651573E-23;?;?
184;184;?;?;?;?;?;?;?;mobileapps;4,692177235211187E-99;?;?
184;184;?;?;?;?;?;?;?;online_gifts;5,8979635889375034E-74;?;?
184;184;?;?;?;?;?;?;?;online_retail;0,9999999999999968;?;?
184;184;?;?;?;?;?;?;?;online_subscriptions;2,1948121872985105E-99;?;?
184;184;?;?;?;?;?;?;?;personal care;5,565677097972716E-32;?;?
184;184;?;?;?;?;?;?;?;rideshare;1,0488541127863716E-62;?;?
184;184;?;?;?;?;?;?;?;subscriptions;8,986643508816105E-63;?;?
185;185;2905,9951983068927;31;92,51700640082124;3;16.01.2016 08:36:58;24.12.2016 16:12:44;online_retail;airline;3,5743694873457043E-57;3455,022316376071;654,346990231153
185;185;?;?;?;?;?;?;?;auto;5,793402535140075E-20;?;?
185;185;?;?;?;?;?;?;?;cable/phone;6,923991164200728E-47;?;?
185;185;?;?;?;?;?;?;?;entertainment;1,500333516888956E-68;?;?
185;185;?;?;?;?;?;?;?;fastfood;2,5817996761042178E-46;?;?
185;185;?;?;?;?;?;?;?;food;2,8611212263483943E-93;?;?
185;185;?;?;?;?;?;?;?;food_delivery;1,7272800767327483E-19;?;?
185;185;?;?;?;?;?;?;?;fuel;2,510250869781132E-106;?;?
185;185;?;?;?;?;?;?;?;furniture;3,97050780221611E-57;?;?
185;185;?;?;?;?;?;?;?;gym;8,583824519706045E-81;?;?
185;185;?;?;?;?;?;?;?;health;9,403696915867146E-37;?;?
185;185;?;?;?;?;?;?;?;hotels;7,573159590465415E-28;?;?
185;185;?;?;?;?;?;?;?;mobileapps;5,3576297310167545E-93;?;?
185;185;?;?;?;?;?;?;?;online_gifts;4,367809024949569E-57;?;?
185;185;?;?;?;?;?;?;?;online_retail;0,9999999999999964;?;?
185;185;?;?;?;?;?;?;?;online_subscriptions;2,5604869821276884E-93;?;?
185;185;?;?;?;?;?;?;?;personal care;1,0362092388254957E-27;?;?
185;185;?;?;?;?;?;?;?;rideshare;4,3231484909635003E-47;?;?
185;185;?;?;?;?;?;?;?;subscriptions;1,2525212060616809E-57;?;?
186;186;1014,8349286507668;14;65,96444526449663;2;10.02.2016 18:31:13;19.12.2016 13:34:33;online_retail;airline;1,1463493211995614E-49;6162,81572530543;411,1141815601792
186;186;?;?;?;?;?;?;?;auto;6,069363991954892E-24;?;?
186;186;?;?;?;?;?;?;?;cable/phone;6,37459903038873E-32;?;?
186;186;?;?;?;?;?;?;?;entertainment;1,2788973370145549E-49;?;?
186;186;?;?;?;?;?;?;?;fastfood;2,082865493275398E-49;?;?
186;186;?;?;?;?;?;?;?;food;1,3795151102833911E-81;?;?
186;186;?;?;?;?;?;?;?;food_delivery;1,6154288853706931E-16;?;?
186;186;?;?;?;?;?;?;?;fuel;2,497878212545617E-81;?;?
186;186;?;?;?;?;?;?;?;furniture;2,948981402676698E-40;?;?
186;186;?;?;?;?;?;?;?;gym;2,546555000259776E-70;?;?
186;186;?;?;?;?;?;?;?;health;1,24966207416164E-31;?;?
186;186;?;?;?;?;?;?;?;hotels;9,314088367723118E-32;?;?
186;186;?;?;?;?;?;?;?;mobileapps;2,353358296104684E-81;?;?
186;186;?;?;?;?;?;?;?;online_gifts;2,6928948363599584E-49;?;?
186;186;?;?;?;?;?;?;?;online_retail;0,9999999999999954;?;?
186;186;?;?;?;?;?;?;?;online_subscriptions;1,2638874215757737E-81;?;?
186;186;?;?;?;?;?;?;?;personal care;9,083646377668636E-24;?;?
186;186;?;?;?;?;?;?;?;rideshare;4,2741394887896613E-32;?;?
186;186;?;?;?;?;?;?;?;subscriptions;4,109434853719844E-50;?;?
