Номер узла;Номер кластера;airline;auto;entertainment;fastfood;food;furniture;health;hotels;online_gifts;online_retail;personal care;rideshare;subscriptions;transactionAmount|Сумма;transactionAmount|Среднее;merchantCategoryCode|Кол-во уникальных;creditLimit|Среднее;currentBalance|Среднее;transactionDateTime|Количество
248;248;0,003690873180369788;0,0077876472255205085;0,013818823955979775;0,014321394883972978;0,009764782400095302;0,0003962590828016192;0,0044611788954401705;0,0025143839483608224;0,004097593613188965;0,8971865278695826;0,005108466284882807;0,009123621344809343;0,0007344885986658237;32158,81932476716;131,85431795229152;5;5975,715359594696;2662,900973657919;233
249;249;0,0060405260982035565;2,161426115185118E-7;0,01413169585365746;0,022502942532871655;0,01247417818541759;0,007692004657480109;0,0029466574108689527;0,0060244917437367665;0,030312682395574286;0,850922924483113;0,0020973759740469736;0,005985471111187711;0,0063100039415038365;29382,765933236453;128,23610204755275;7;9453,188636073397;3144,5444614420326;220
250;250;0,0054675955711670455;0,008590932538680962;0,0038945582049962194;0,039926382917411324;0,09717829729836923;0,0003417126986118989;0,0054722973690916514;0,042359452276977155;0,007715566273182243;0,6994275772133884;0,004878200757419639;0,029242560289642238;0,02842645617157458;97586,06087325954;134,77835330556564;8;5039,080625003252;1609,9935609296385;692
251;251;0,004141321711163387;0,026078460181557503;0,08809138647489699;0,07404654173961298;0,07062991176809108;0,00008337368727997261;0,014601335943639044;0,002126703106283075;0,16526080545923147;0,4527298196887708;0,00043250076679835896;0,014895639624533736;0,03679825696042658;46081,27889213536;140,2774982977022;9;7822,930825740424;2887,682318495266;321
252;252;0,02981007522701801;0,0035009568297564454;0,14392930384303676;0,0269769951129108;0,06910264653078402;0,0005540416642062261;0,08643104566025607;0,04325174765159486;0,009934567991458932;0,32482735014423014;0,0015588210397374646;0,2459659758946777;0,004317772541877796;53932,85592899312;145,3791308407282;7;7618,819104800604;4360,652955516721;366
253;253;0,10774323555551375;0,0754324251736644;0,3802861648485342;0,06363634750283842;0,03684640786905716;0,00015236815512795898;0,0009859616605966436;0,07539098051794639;0,020198115970651954;0,021321075093422886;0,02749080055010632;0,07123924933248107;0,0009729593702417879;44637,05603504206;122,47691536062217;8;5349,121422075267;1568,2130695089843;324
254;254;0,012895710809334516;0,020219274641649344;0,4688877341349345;0,02303156200779565;0,00011653865032525826;0,0004049133036625379;0,014295704073626155;0,0000263376338079334;0,0007955160499029234;0,019053895013344625;0,3723439646484292;0,0002131538664827286;0,001389717798070545;14074,911746257127;121,68639440338063;5;6618,596930564164;2045,8266767983184;105
255;255;0,0015830344877099524;0,0038466179152692095;0,8742282319326261;0,05111526960383083;0,027293428610268816;0,0018224785489156263;0,00016764182422160083;0,0001899544415584195;3,840154038853432E-8;0,023942316957073058;3,063672745265759E-8;0,008820336271577061;4,784939869567148E-9;15099,602324816844;161,30981821541127;3;2772,8284364233937;845,7480977860293;99
256;256;0,0024516363120085627;3,9982695497035424E-10;0,9233938382982777;0,019447722288659534;0,004063512121601556;0,0009869524841750366;0,0008793339468531186;0,002917828450380519;0,0027612465355043797;0,013262159943198059;3,1940485844650096E-11;0,0059156541292781605;0,0029784949213458086;14708,807467233772;122,56670136675729;3;6642,953240705375;1921,2697261494325;108
257;257;0,005406228226841568;0,00010967305141955528;0,836907974997873;0,026183650545821845;0,00047242587881651615;0,018406877896022952;1,2437706463676643E-6;0,026331954479046377;0,01600080634259205;0,05215386392054461;9,006500655842248E-7;0,004483883491673266;0,00041785904310310596;3904,712269757793;171,4700859133983;3;17502,479482319377;1198,8079032076034;24
258;258;0,023936693119243378;0,03871678653115095;0,5871486540896134;0,016287366693837086;0,044708257953924406;0,00002824294391706792;0,00003625840482331517;0,000027562798291213916;0,00002670123015462597;0,18266579726382715;0,07469055584243092;0,00003729413914423956;0,029744486139054258;27610,052898188686;163,94011954118696;4;17267,666310753182;6062,055267075015;179
259;259;0,004908933982762298;0,0018175517543953645;0,38893036601054637;0,026874150821148635;0,010271456749355975;0,03767025612824676;0,017574642429146126;0,013267328850470404;0,01762701862571538;0,39498482671041035;0,010619842385178333;0,008924572437072231;0,03494667818355332;22822,613099676666;127,96573246302276;6;12868,925225512892;3859,9113868571085;174
260;260;0,0028748461893395526;0,010005780532997477;0,2516978368482819;0,010191432876738443;0,05098346111006908;5,483813284114115E-6;0,0036574386741393583;0,0002447287393656181;0,012528404052547017;0,40907605558255317;0,05408139631625784;0,0027905824940808255;0,004584475605667952;3205,925522667168;84,30330041277796;5;3603,5377258210706;603,9031043807428;37
261;261;0,005093431981363034;0,002216342989904935;0,007334299872924102;0,05352063051874572;0,020475739880461703;0,02318162802213071;3,286603733091602E-9;0,004847767210769206;0,018453254280867616;0,5660838590312596;0,0005207735599766396;0,010633936770325585;4,007080737506474E-8;4166,7460979243515;74,51942413673403;5;4704,595391103851;669,7167936665574;50
262;262;3,58189410120109E-8;1,0614536135321515E-6;1,9754535949185483E-6;4,564159234728058E-6;0,012239567962513223;0,029252926051254475;6,1640735794227516E-6;1,5110385676074542E-6;0,020806377379326686;0,6681364054500528;4,4436699734684566E-7;1,939842313008364E-6;0,010644225395767202;798,0828935149527;51,27363054929091;2;3904,1614243741674;247,00391133461565;14
263;263;6,50763872063594E-9;3,412267151505362E-7;0,006385133376866444;6,2328512281737E-7;1,5306546274347706E-6;6,397500395407439E-7;2,7519847333471735E-7;1,5616044912682257E-7;3,6616366879735956E-7;0,8062119191414684;3,744126768243891E-7;0,013683431784161709;8,591766917627249E-7;1311,8879182326143;60,23692791414568;2;11520,377657389063;416,95127048152546;19
264;264;4,425453375636906E-8;7,419981791121462E-8;0,026142204502220347;0,010173426689554229;0,01209600233004273;7,212820801085405E-8;0,004703511145410145;0,0012653049880473782;1,9327776616715162E-7;0,8265929801325689;2,876628645673507E-7;0,011626428117929358;0,01859273498707991;3303,5410988083536;106,23836211937403;3;17939,023943322285;594,7275706874697;30
265;265;0,0062442803126681;0,004742050806522998;0,02387894823456144;0,029963759808840265;0,0049981765177617285;0,0018353689311403122;0,004156633030894026;0,0007371584104904227;0,01600230514427753;0,8372303559467793;0,0024206160326660565;0,003956328748044205;0,015824356408994038;11641,333966697843;119,23217943156376;4;14279,736866595522;2108,4783009963635;93
266;266;0,00141433960065436;0,000030924091601731894;0,039705930817175966;0,05529015588184393;0,005188477383112615;0,006391940213040459;0,0200012581452401;0,00476445491987645;6,8581524068890985E-6;0,833826928765581;0,0011555371665641669;0,01100267495850584;0,003871579519415572;55436,07538648622;148,73468253131477;5;13136,217913580622;6378,62098310451;373
267;267;0,009765015080411228;0,037167704734198774;0,06864147784676346;0,03417081825177101;0,01703060938764062;0,0010153034144952209;0,010500517900283146;0,001199335547689346;0,010199443585418067;0,7721847768258915;0,0003735001457193612;0,0019727718033362564;0,025733291806102176;324171,3466244107;145,1366956848474;7;15485,456021174814;7949,284267859796;2190
268;268;0,002187111321994027;0,07527143702044838;0,047085821911732724;0,16765144936468757;0,09532013702418726;0,000048363536406698205;0,0014543487219721221;0,02003040961056344;0,043400934549804905;0,4668973156189703;0,00006958508164958333;0,04381301175793064;0,013186767563405363;47171,585034759344;139,71298594387562;7;16475,671851932606;7219,955798224263;319
269;269;0,04031526738367643;0,0042949238745250105;0,10563589276080972;0,08842696100394157;0,11383544293379388;0,0005497764693851943;0,03963427469964253;0,07530467021027003;0,0019352934271182254;0,2940680266713225;0,015419682399911075;0,08878543515011394;0,09210035848095667;90375,93718383036;134,1941220356345;10;11061,883316826692;4372,7524675820005;619
270;270;0,00015387305049509452;0,00788163566439179;0,026143712315146988;0,023090456265290916;0,38114781329156444;0,0002764125138341188;1,0692403755623292E-9;0,010702757904842373;0,012681512581230004;0,4807316513001776;0,005546269675411364;0,012721039401807863;0,013927489683520299;20587,30447010081;137,68764574652695;5;5607,666043958399;1566,4465406666368;149
271;271;0,000029772883633876474;0,001150848970290039;0,022900975446203318;0,06834757930886706;0,3261641846098228;0,02023650176882847;0,000012363775390332842;0,00009498461591197073;0,022502815493823308;0,35247332087753197;0,00033814254525402264;0,026607104837982648;0,003596737878590497;8630,347891896625;100,587558198627;6;1533,2182312316568;519,9843971812685;76
272;272;0,021240820289897912;0,07549965965857428;0,32961972210046675;0,10549486415845512;0,2338427945763244;3,273699023828318E-6;3,7245872020304413E-6;0,011543589232376516;4,3261180318269005E-6;0,07812174571631017;0,000021605734484171993;0,000017360678003854357;0,008015116535264297;12662,928640245389;112,73646470061921;5;3044,1941225026358;625,1253638245016;100
273;273;0,0012274818054937872;0,018011463384730284;0,6856006537145716;0,0451783072379835;0,19856980297774532;0,000018505782921878942;0,006879029370732447;0,007965771044166764;0,004641300641663654;0,015566396502106526;0,00013985001739433498;0,005133909576173723;0,00002242869247240088;12064,131538736005;149,45888523484473;4;4385,959291114947;1165,8619896001169;85
274;274;0,0005185837193876639;0,002533858654610363;0,885744106327484;0,028153441337178436;0,010980081893142259;0,0037890720532685837;0,002234243060570042;0,0017449121122844271;0,005439830861313064;0,021551382280710584;0,002371094157643752;0,004424879937938309;0,0027614349140937335;36063,19541225235;137,9509866326954;5;5542,120492665118;2180,6451607891013;253
275;275;1,7708618693472902E-8;0,00358550203926761;0,8770548345382578;0,027351761808186874;0,014968277351115205;1,632811468750486E-8;0,00784034797586143;0,006067292506024126;0,0022659297543046126;0,020995951997311014;0,00042881384539019334;0,004389330383474578;0,005918847070863525;29729,457282157462;138,48217144160284;4;15293,265245754323;4147,232649053117;204
276;276;0,014125278824944184;1,356765601077416E-6;0,7146518662887811;0,014321566979007813;0,007000748352781058;0,003998295164875047;0,0008084338145816904;1,7959827733844644E-6;0,017303924940266762;0,09489070522576144;0,015597674144328456;0,009139447248305827;0,01968961206245104;7776,515176431893;113,42211066016996;5;12556,51865349765;2163,738221696534;63
277;277;5,917620708346199E-7;8,559507910544635E-7;0,5459975827243004;0,005107404192337888;1,4741587413659186E-6;4,2945042857483313E-7;0,0026239713366851113;0,008360782013278969;0,006511204430071359;0,3628574637394818;0,0035514934505463964;0,0005417038126866576;0,026979642304699344;6857,033050536927;115,71394161260132;4;18204,440519982414;2119,456759395067;52
278;278;0,002766724937756467;0,016391834952920896;0,33640873997006393;0,01815095268139155;0,007405201408151146;6,053734777843303E-7;6,568719389881806E-7;0,019997724370027108;0,007639319991246606;0,5422750167904472;0,0008359973651143613;0,0022581087155121547;0,0018506820899747767;48170,8627113927;126,34828303710607;4;8237,07679658322;1574,8343699930754;337
279;279;0,009900641322132874;0,005493366215024927;0,01833434960436844;0,01942770248641997;0,017817385382708065;0,006849514910565691;3,719950506616337E-10;0,0131179091764899;0,026947166511644232;0,6967866838535377;0,013816533070804557;0,004779449482694186;0,017933479361190163;4833,777166125886;98,48051097619326;5;5705,0610431478935;894,7319372278561;47
280;280;5,7642174248497755E-9;6,4204282319125145E-9;0,011929992358886726;0,020182286065655787;0,005161576242323614;1,2487475741319724E-8;0,008854045387655276;0,014292516078491722;0,012191391197282436;0,8058404646622737;0,003654030568159706;0,0050424625131924045;1,1089788774714476E-8;2963,5762816064653;81,65672900608303;4;4513,316157621247;915,8997674803662;33
281;281;4,564918975603523E-9;1,0225251302510016E-8;1,5538972943600143E-7;0,0013897891120480228;8,5507316673843E-8;5,989965071925172E-8;6,342307431381608E-9;6,321490861761692E-8;9,106610097579389E-8;0,9249496016971365;1,9106264222184756E-8;7,157865314163059E-8;4,794124675539865E-8;433,10308896531046;42,73721087593867;2;3831,6071356729194;105,38608111161251;9
282;282;1,116061720147918E-7;0,009084333128901292;0,0045356972610544255;7,62492931237798E-7;5,468042666850047E-7;8,359978668345636E-9;9,072611296347242E-8;1,6196911192387437E-7;1,6178038313236094E-7;0,9658564486545335;6,153513616230616E-8;6,849614067197882E-7;3,3607460940659065E-7;2063,8131846783954;89,02724626260031;2;14634,561430468118;424,36223221237105;21
283;283;0,004994588637419778;0,0019056279470565998;0,008170591286723835;0,007996665808470409;0,008156519111379969;0,0002113304187177971;4,908236742435094E-9;0,002231365176490295;0,0042970577598546245;0,9373003154342046;0,0027529564770218573;0,0043850327577890985;0,0006337135271520723;16116,496725527404;140,64268469151207;3;16625,06702096277;1263,6467206829175;112
284;284;0,0002749844798754899;0,0021259598392529733;0,0028165932526498954;0,01068083970831507;0,013281614776115938;5,407170918085899E-7;0,0004413675548015369;0,0035759485287368657;0,0011963617577158401;0,9502643693584832;0,00550212976922355;0,001276809133675435;1,934188329569292E-6;91866,42215199555;143,21440823281338;4;17447,622438379327;9380,357393041295;627
285;285;0,02731846507032318;0,000033878516022333163;0,04797507017088764;0,04519791310032468;0,02818935324037533;0,000053229484944176654;0,0009231054388279755;0,002891620485959487;0,04295255652223852;0,7756239159427325;0,0037072245270893876;0,009222605918569838;0,00897311688870468;84465,59780833;146,14707277336038;5;19220,448999934153;10518,446208791285;577
286;286;0,00004875488918231823;0,0001488819771638493;0,020819260424770062;0,01260694214905768;0,10264057610259945;0,040462579485997824;0,07723896784144911;0,00007123271169334178;0,01993557737650961;0,6112718488974888;0,006892946945287074;0,057323490059271905;0,033105487088803405;80432,12805082818;147,10055405994464;7;19377,366798645347;11012,449525892125;543
287;287;0,020249620034262075;0,3618320731353702;0,07605725582762107;0,04176251620103818;0,033599690311978965;0,01060233884241408;0,025826494993942958;0,011725217627890817;0,03050959421873204;0,1949401244980946;0,005152219288850519;0,057403559811142424;0,02375169914328341;45265,46455539918;124,58911353667193;6;43381,80638383687;4920,84289636475;307
288;288;4,889415743800242E-9;5,016884810809796E-9;0,0014146607982199373;0,017421287282600027;0,5244830536360559;1,5363963098857797E-9;2,6036425394680625E-9;0,00031712851278662215;0,01091775599948691;0,39542040630119446;6,1119151710550824E-9;0,010561966182936287;4,44029908803576E-7;7321,791344695211;128,15740992290606;3;5032,33111560312;756,4924285269375;55
289;289;0,03457290828930678;0,019497851412798813;0,01845156319528403;0,017542904023170353;0,4283079414135354;0,0010021001750641302;0,01886006877524597;0,0002078381501301597;0,0019139284429171228;0,24449033402764225;0,0020603646287658687;0,10551469937808092;0,0007106112566241151;10425,68918217486;128,1678475806659;5;6355,350359103387;1480,4322213447601;78
290;290;0,00041951390420524404;8,787197489988265E-6;0,5473331997479955;0,016576510673635858;0,3786677800241624;4,612471601846559E-8;0,001676944466336684;0,0025660936659109854;9,745861730595537E-7;0,024854418632927516;0,00007847757684659298;0,0012484288934558779;1,6168122135714792E-6;3757,0248923659806;119,5571063407333;4;4337,057250746563;557,2192197970166;31
291;291;0,00003553866026427667;0,004405883682051459;0,6659527818878261;0,0157015377199623;0,23764444940124138;0,000022972135671907133;0,006995090184386267;0,00005358492119785554;0,0015629970168649387;0,021876915309652734;0,004179040881641963;0,014254785564214258;0,018478041523095925;137577,97080765563;144,9679841945645;6;7178,386156956534;3943,088535449983;918
292;292;0,0037837069799066397;0,010138770749245348;0,8078093143788377;0,016728012915658137;0,019272611142084378;0,005713029662335586;0,011869848178429404;0,010129405870427955;0,019980898520526133;0,016886928457749473;0,011363765025778134;0,048290335781213264;0,003673952333302151;43657,078370421914;138,6264470819314;7;2542,6589855419916;1126,6280338765437;302
293;293;0,0003525762140865557;0,012098295644435203;0,6589453170656441;0,04445349981496848;0,007703949047029822;0,08009026336634244;0,000030146135070711786;0,000031551568868207115;0,012116784663406353;0,1396802001507146;0,000046578413722372605;0,005530966001688941;0,000020459460209234736;34802,84039210468;137,73131050308973;5;5078,719369002723;2151,6144887054074;238
294;294;0,006428576996007574;1,5983054868752386E-8;0,6502510994428093;0,010686831264106137;0,0022778244854725852;7,010983766639753E-8;4,406166025327182E-8;0,005758263479345458;6,305179261043315E-8;0,287362301421428;0,0018852417337666572;0,007797708988131833;0,004841015161417434;8683,4197572945;136,4448017778011;3;5469,281226308547;932,1485098074234;60
295;295;0,0005162547326451162;6,041718397296415E-7;0,4508113196126192;1,8080160913634859E-6;0,013640052033866158;1,6490977726592236E-7;0,01956626549776081;1,4601676303530301E-6;3,5405388932890707E-7;0,4986965320271783;0,001214088222467361;0,005920461742390001;9,887899039459555E-7;19948,458980295414;147,90075218991674;3;4555,9161065231065;765,2318986006318;131
296;296;3,67297992667468E-7;0,0009163723629643396;0,1825390234098294;0,005933179242501252;0,023234295876612014;0,019609645416414967;0,0028635476273972302;0,009200798805410791;1,4983252405234312E-6;0,7138964892793382;5,545554448780517E-7;5,298684196372958E-7;0,00045018234055485014;39145,644057797566;125,56664646326072;4;3072,6747723267877;813,0228291409376;272
297;297;0,001995740735640147;0,0041626902921012695;0,004335676745445162;0,010455866065267482;0,00927507506740808;3,056045413700551E-11;0,0028667386219991564;0,010342310548423706;0,005174873153844488;0,9170500177005149;0,006828191449528954;0,006516997785440305;0,0029833325171252302;21349,549932193553;140,12814238355136;4;1984,3774927739266;530,8409000979856;153
298;298;5,268629305520161E-9;3,1404267345450046E-10;0,000437918490251764;0,002289319117656892;0,00888741150376852;1,3424698898501929E-8;4,584351386312968E-10;2,3928386854323454E-8;0,002242363204833877;0,9452050638814474;7,704963761217189E-10;0,0006525305419360699;5,898665630776103E-9;2628,6157969615706;98,79611299613231;2;3316,445602396653;518,6652235082266;26
299;299;6,493488355644402E-9;1,3671227574957422E-9;3,239176429846204E-9;8,044332341648872E-9;1,7597984309406536E-8;2,999590359684459E-9;7,482560479854825E-16;6,267767801692916E-10;1,6395751938500689E-9;0,9999998942008799;1,1676012976052164E-11;5,3901845769600015E-9;2,338475555309342E-10;5027,865530790134;133,14405029282221;1;2393,6341737688363;422,58277752118556;35
300;300;8,025287960211769E-9;1,2133050038232124E-8;1,630070071066757E-8;0,0008906796396801747;0,0001091185099950206;2,1423104615334625E-10;8,35821169939976E-14;1,3210773087135725E-13;1,2794838240106659E-8;0,9989008467722207;1,1359691393388894E-8;2,6659971955651376E-8;4,889512994239666E-9;4859,43573735431;149,3693337860998;1;8609,432011601337;812,2535034569356;34
301;301;0,002250098577471516;8,609975015558105E-6;0,000028966263206821772;0,03705881127038532;0,00003336909112393136;1,952088884653604E-7;3,7909056798523546E-7;3,229790781631626E-6;0,002247443718541659;0,9285708172701518;0,016620622621424847;6,444944273255739E-6;1,9541375403241204E-6;33517,06361903236;143,57861685398785;3;19460,90900624561;7175,875329393977;236
302;302;0,019482019047108674;0,0016131219322045986;0,00547998414875623;0,07513584971198657;0,006938526608062836;0,000010812204062261281;0,0006046495912529936;0,002044486365152588;0,00011370164896123252;0,8314469864098769;0,0019819728169397834;0,036985196044986374;0,0004847847250629883;42164,97199392661;141,05811683246256;6;49924,6420941699;6120,395877989124;291
303;303;0,0017696578958999332;0,0007259645821927064;0,07651309263516001;0,0881319928404239;0,006136054306211785;0,0014848559515549407;0,002169182085552217;0,0038255993563893974;0,011916440606433676;0,76987877132089;0,018280066666081094;0,008735439368562184;0,0007424666671480071;103346,15579659051;149,8371642125972;6;49976,28859751919;24266,55755746389;697
304;304;0,007922558202433063;0,1474279599228118;0,051496031761103254;0,03928698692807261;0,06285420479757074;0,08903422069290927;0,36110372142984115;0,035541074817761635;0,009768389046521282;0,055228504942918616;0,05598492288878199;0,048027937057457434;0,006008961107216772;68222,23927136214;140,68541423210812;7;49989,36680221211;13950,179671667436;457
305;305;0,03038688398973551;0,055829396365793225;0,017339307218900854;2,0883912757230424E-7;0,013355110821453726;0,036872658532465234;0,019913150705559837;0,008623101618058765;0,008585352277673255;0,057474284118350025;0,007535859387306286;0,035006019911671474;1,4982362725449022E-8;1341,6757651341527;57,56323440106526;3;49999,99999962505;395,01114619271715;18
306;306;9,4232636473906E-8;0,0001976154593356282;0,010272171730000087;0,003551795670894629;0,34452232038372027;1,1317199707969185E-12;0,0002997343806547921;8,397308981426043E-8;5,6134397384342E-7;0,5865533417806519;0,011763962366500553;0,009961488436003502;7,587952573849686E-8;14092,058505185156;131,9197091880155;3;15253,748230893743;2769,6807610263468;99
307;307;0,008041910596420671;4,3578208501489226E-7;0,015997089725159716;0,038701040284581684;0,5119518582541288;6,018588810108616E-9;1,7579026487177874E-7;7,701480876733323E-8;0,012078141380245266;0,3103828262076038;0,02861503717180102;0,018545943712916294;6,29298547480415E-8;11970,875747423546;118,87451350140924;4;16976,812721949234;2391,105796912724;89
308;308;0,0018587324189729922;0,009787262086105914;0,3273681939476366;0,0025823342935836118;0,5417223262361398;1,3071733952356166E-8;4,718971655877681E-7;0,002584934689011166;6,30240013518586E-7;0,022526287049531694;0,0023742341440758674;0,03079383799035825;9,288127118373596E-9;4873,271580305478;106,2487382767874;4;7488,0753663930245;1634,095187112661;40
309;309;0,01527012362970396;0,014153090650488056;0,4620847905664514;0,07572704035263804;0,3417207994656911;9,417615189382943E-8;0,00028354898720908916;4,543547135631238E-6;0,015792160290845694;0,04548085472797429;0,00003117417816008199;0,004601972357878207;0,000013964420682793387;34036,17888669854;138,90100528117068;6;13201,935040000091;4397,06613740093;239
310;310;0,006977839523702219;0,008104561676749939;0,6655474844699607;0,01615080473488527;0,06781308781784844;1,3524020084458178E-6;2,3773063329236324E-6;0,01210865386586278;0,028890463094881174;0,044103643236765674;0,00003874575071911759;0,033929578592859194;0,06741994222561822;63502,75062974211;137,53629986343333;7;17984,534485441432;7908,06848066003;427
311;311;0,0196130083329445;0,004258437105180581;0,6378289843357197;0,12910469668997449;0,012612800340502564;0,000012022933632011928;0,0067024274241289025;0,016704901582138502;0,037256715738614256;0,06452472594374754;0,027773224886677224;0,015251229825362247;0,0054477968902590275;39752,86176228836;137,21863826246644;8;3010,701137930175;1531,8041980475894;278
312;312;0,003198688156792455;8,046466480139529E-7;0,5726764578096114;0,035496134705991736;0,013692240270108817;2,1706645853924295E-6;0,00004555818052720689;1,3711200306946849E-6;0,006890053941723588;0,3231366343869104;0,01696604732443501;0,007572290032858335;7,367950479158327E-7;67887,26883402145;133,44598861468046;6;3903,707793511203;1313,9692821904246;474
313;313;5,890462221172047E-7;6,610177527825361E-11;0,45611799504329276;0,012974285178303901;0,02158332773098314;4,361582221586945E-12;9,930052236571905E-7;6,335779965591441E-7;4,5467038043406334E-7;0,3902605397559224;0,005155942470127984;0,003255577680515548;3,3160162707262704E-7;3469,187749599534;94,46455671439796;4;2831,2712459600584;398,74232068915876;34
314;314;3,540971029563098E-7;0,000012311305623365343;0,33046347086239963;0,000032239039044275904;0,0009041779322484251;3,734003234426266E-6;0,00001786284502891907;7,1330218797817695E-6;0,000047036270748339094;0,6647464033377355;6,355780793312597E-6;0,000010382450623557018;1,0811270093825357E-6;4160,2962869032135;126,45910216737893;2;10452,671535286161;228,5560276915041;31
315;315;2,1972899488100148E-7;0,015690973005796853;0,09153831064353637;0,014729935588278575;0,010812547147074828;2,498464144680888E-7;6,158723868153379E-7;2,1851188571346936E-6;0,03328890009350074;0,8325296245352448;7,315887814096971E-7;1,5025761620527474E-6;3,735801901663022E-7;8007,167067352531;166,76098061818954;2;3766,163828812956;877,4867710993991;51
316;316;0,0000843221732975431;0,00091886852068628;0,005675632822257238;0,008904910138011961;0,001161028861425302;7,22236391913397E-13;0,0010428117880703352;0,006109187351249633;0,002325336931470944;0,954903979953508;0,0009862860665336732;0,0029007543230184017;0,000415956808921173;27784,43819140655;137,60523046901125;3;7245,577401803111;2315,3336069459506;197
317;317;0,007571347088962192;4,924013319925389E-10;0,0028838923055193853;0,016604194284754844;0,003506243444107745;0,0013771128817852561;3,140553018609359E-10;0,0009099189727272282;1,1102517160158928E-9;0,9618521891179015;4,021574762780316E-10;0,0005949003825736478;0,00031814290892917427;7137,377176526365;147,36840426750933;2;3716,395083081461;799,1056047882462;49
318;318;4,051226875263929E-6;1,6501153828548322E-10;1,8668567178227062E-6;5,942270562737934E-6;0,04403652157038191;5,592895472219743E-7;1,9058219818172185E-11;2,6267697420029264E-7;0,0014503889834017922;0,9355563069046098;6,645357936119736E-9;0,018940106209554112;3,415210488434743E-8;1865,4211423283273;301,0164987642791;1;10424,09138812985;482,221956990045;6
319;319;3,7607864314456965E-6;4,302742959264871E-6;0,000010646836555498794;0,000019653613997396396;0,0037985100988829467;2,3737238794819288E-9;1,0014486415102716E-9;4,864217837780143E-9;0,0000233809310625905;0,9901357559218096;4,033082537423186E-6;0,000018623602430946394;5,8946889588200425E-9;4617,893702525882;143,88606500602936;2;17970,963593127333;843,9420984482556;32
320;320;3,1805860634917753E-7;0,0018934959881599174;0,006386032921287311;0,008823110373349157;0,009212277454603585;2,8275183238118636E-8;1,0918903557334033E-8;1,5686823201177015E-7;0,018359951511018914;0,9035774305456449;4,345944475932926E-8;1,7688526857759206E-7;1,3061897068661797E-7;4294,623363912487;127,71930642108254;2;49999,91793739624;372,3259621293275;33
321;321;3,029792837554785E-6;0,0002776482969599351;0,07750227537544697;0,007106775629550599;0,0645264774658793;0,006674718408323126;0,0033241506784675206;0,028692655937281465;0,05531501914614342;0,5504395937705985;0,004230975302634216;0,027673931001274125;0,04369180536584866;12994,819590831215;124,87158143636954;4;49999,99999943937;2421,3972213889506;97
322;322;1,0234466002454147E-7;0,0079838498823865;0,025576169368290425;0,3317729297228129;0,06146402810192335;0,00009823796135430355;0,012022329100912901;0,015009125102315574;4,3818668107248984E-6;0,3844492443247934;0,014497573975445661;0,02653312579890088;0,003933687606682169;5963,213039908485;101,95668448199639;5;49999,999998253355;1587,1451785242834;54
323;323;7,78702584900233E-6;0,000026355368304022677;0,03563510907768248;0,09996229214019604;0,03865293128150324;7,964470711558902E-6;0,020838851558814334;0,005069551303715256;0,014009140504462128;0,03725222784211798;0,0020407438020921165;0,6423722178968456;0,0012450265368282;10744,607782093437;117,95619840860856;5;49999,99997375791;1978,7893813644707;83
